pair,ts,direction,reason
NZDJPY,2026-04-16 23:40:00+00:00,1,position_open
NZDJPY,2026-04-17 00:09:00+00:00,-1,position_open
NZDJPY,2026-04-20 22:00:00+00:00,-1,invalid_sl
NZDJPY,2026-04-28 22:00:00+00:00,-1,position_open
NZDJPY,2026-04-28 23:28:00+00:00,1,position_open
NZDJPY,2026-05-10 23:33:00+00:00,1,position_open
NZDJPY,2026-05-11 00:00:00+00:00,-1,position_open
NZDJPY,2026-05-11 00:52:00+00:00,1,invalid_sl
NZDJPY,2026-05-11 22:30:00+00:00,1,position_open
NZDJPY,2026-05-13 23:03:00+00:00,-1,position_open
NZDJPY,2026-05-14 02:46:00+00:00,1,position_open
NZDJPY,2026-05-18 19:01:00+00:00,-1,invalid_sl
NZDJPY,2026-05-18 22:00:00+00:00,-1,invalid_sl
NZDJPY,2026-05-21 01:48:00+00:00,1,position_open
NZDJPY,2026-05-21 02:31:00+00:00,-1,position_open
NZDJPY,2026-05-21 05:05:00+00:00,1,position_open
NZDJPY,2026-05-21 07:34:00+00:00,-1,position_open
NZDJPY,2026-05-25 10:39:00+00:00,-1,position_open
NZDJPY,2026-05-25 21:28:00+00:00,-1,invalid_sl
NZDJPY,2026-05-27 21:58:00+00:00,1,invalid_sl
NZDJPY,2026-05-31 23:45:00+00:00,1,position_open
NZDJPY,2026-06-01 01:29:00+00:00,1,position_open
NZDJPY,2026-06-01 02:57:00+00:00,-1,position_open
NZDJPY,2026-06-10 11:03:00+00:00,1,invalid_sl
NZDJPY,2026-06-14 22:30:00+00:00,1,invalid_sl
NZDJPY,2026-06-17 18:00:00+00:00,1,invalid_sl
CADJPY,2024-01-05 13:49:00+00:00,1,invalid_sl
CADJPY,2024-01-12 07:27:00+00:00,1,position_open
CADJPY,2024-01-15 14:40:00+00:00,1,invalid_sl
CADJPY,2024-01-25 23:30:00+00:00,-1,invalid_sl
CADJPY,2024-01-28 23:00:00+00:00,-1,invalid_sl
CADJPY,2024-02-21 22:04:00+00:00,1,invalid_sl
CADJPY,2024-02-25 22:04:00+00:00,1,invalid_sl
CADJPY,2024-02-28 06:00:00+00:00,-1,invalid_sl
CADJPY,2024-03-08 04:36:00+00:00,1,position_open
CADJPY,2024-03-12 12:32:00+00:00,1,invalid_sl
CADJPY,2024-03-19 12:30:00+00:00,1,invalid_sl
CADJPY,2024-03-19 23:02:00+00:00,-1,invalid_sl
CADJPY,2024-03-29 13:42:00+00:00,-1,invalid_sl
CADJPY,2024-04-05 16:06:00+00:00,1,invalid_sl
CADJPY,2024-04-18 23:31:00+00:00,-1,position_open
CADJPY,2024-04-29 21:18:00+00:00,-1,position_open
CADJPY,2024-04-29 23:00:00+00:00,1,position_open
CADJPY,2024-04-30 21:34:00+00:00,-1,invalid_sl
CADJPY,2024-05-19 22:00:00+00:00,-1,invalid_sl
CADJPY,2024-05-24 05:00:00+00:00,1,invalid_sl
CADJPY,2024-06-16 21:43:00+00:00,1,invalid_sl
CADJPY,2024-06-21 13:36:00+00:00,-1,position_open
CADJPY,2024-06-24 14:09:00+00:00,1,position_open
CADJPY,2024-07-03 22:00:00+00:00,-1,invalid_sl
CADJPY,2024-07-11 19:28:00+00:00,1,position_open
CADJPY,2024-07-24 10:20:00+00:00,1,position_open
CADJPY,2024-07-24 10:58:00+00:00,-1,position_open
CADJPY,2024-07-31 14:40:00+00:00,1,position_open
CADJPY,2024-08-08 21:50:00+00:00,1,invalid_sl
CADJPY,2024-08-12 02:05:00+00:00,1,position_open
CADJPY,2024-08-14 17:36:00+00:00,1,invalid_sl
CADJPY,2024-08-15 00:50:00+00:00,1,invalid_sl
CADJPY,2024-09-13 07:02:00+00:00,1,invalid_sl
CADJPY,2024-09-13 13:15:00+00:00,-1,position_open
CADJPY,2024-09-25 00:42:00+00:00,1,invalid_sl
CADJPY,2024-10-10 23:46:00+00:00,-1,invalid_sl
CADJPY,2024-11-11 19:48:00+00:00,-1,invalid_sl
CADJPY,2024-11-21 08:48:00+00:00,-1,position_open
CADJPY,2024-11-21 16:06:00+00:00,1,position_open
CADJPY,2024-11-22 02:32:00+00:00,1,invalid_sl
CADJPY,2024-12-02 14:30:00+00:00,-1,invalid_sl
CADJPY,2024-12-11 14:45:00+00:00,-1,invalid_sl
CADJPY,2024-12-25 22:05:00+00:00,-1,invalid_sl
CADJPY,2024-12-26 21:59:00+00:00,1,invalid_sl
CADJPY,2024-12-30 23:35:00+00:00,1,invalid_sl
CADJPY,2025-01-03 03:58:00+00:00,1,invalid_sl
CADJPY,2025-01-08 13:00:00+00:00,1,position_open
CADJPY,2025-01-10 14:04:00+00:00,1,invalid_sl
CADJPY,2025-01-17 18:36:00+00:00,-1,invalid_sl
CADJPY,2025-01-22 09:52:00+00:00,-1,invalid_sl
CADJPY,2025-01-30 13:30:00+00:00,-1,invalid_sl
CADJPY,2025-02-04 04:12:00+00:00,-1,invalid_sl
CADJPY,2025-02-10 23:00:00+00:00,-1,invalid_sl
CADJPY,2025-02-12 22:19:00+00:00,-1,invalid_sl
CADJPY,2025-02-19 04:25:00+00:00,-1,invalid_sl
CADJPY,2025-03-11 03:18:00+00:00,1,invalid_sl
CADJPY,2025-03-12 22:00:00+00:00,-1,invalid_sl
CADJPY,2025-03-20 22:48:00+00:00,1,position_open
CADJPY,2025-03-20 23:18:00+00:00,-1,position_open
CADJPY,2025-04-08 02:00:00+00:00,1,invalid_sl
CADJPY,2025-04-09 11:00:00+00:00,1,invalid_sl
CADJPY,2025-04-15 22:19:00+00:00,-1,invalid_sl
CADJPY,2025-04-16 00:00:00+00:00,1,invalid_sl
CADJPY,2025-04-30 14:50:00+00:00,1,invalid_sl
CADJPY,2025-05-01 20:30:00+00:00,-1,invalid_sl
CADJPY,2025-05-22 22:00:00+00:00,-1,invalid_sl
CADJPY,2025-06-03 22:35:00+00:00,1,position_open
CADJPY,2025-06-03 23:08:00+00:00,-1,position_open
CADJPY,2025-06-03 23:32:00+00:00,1,position_open
CADJPY,2025-06-03 23:56:00+00:00,-1,position_open
CADJPY,2025-06-10 20:59:00+00:00,1,invalid_sl
CADJPY,2025-06-10 22:00:00+00:00,-1,invalid_sl
CADJPY,2025-06-15 21:04:00+00:00,1,invalid_sl
CADJPY,2025-07-02 21:56:00+00:00,1,invalid_sl
CADJPY,2025-07-07 03:03:00+00:00,1,invalid_sl
CADJPY,2025-07-15 06:45:00+00:00,1,invalid_sl
CADJPY,2025-07-23 22:00:00+00:00,-1,invalid_sl
CADJPY,2025-08-27 10:57:00+00:00,1,invalid_sl
CADJPY,2025-08-27 21:54:00+00:00,-1,invalid_sl
CADJPY,2025-09-04 00:06:00+00:00,-1,invalid_sl
CADJPY,2025-09-04 19:14:00+00:00,-1,invalid_sl
CADJPY,2025-09-08 20:59:00+00:00,1,invalid_sl
CADJPY,2025-09-09 08:15:00+00:00,1,invalid_sl
CADJPY,2025-09-14 22:00:00+00:00,-1,invalid_sl
CADJPY,2025-09-26 07:42:00+00:00,1,invalid_sl
CADJPY,2025-10-01 22:57:00+00:00,-1,invalid_sl
CADJPY,2025-10-02 21:27:00+00:00,-1,invalid_sl
CADJPY,2025-10-03 20:52:00+00:00,-1,invalid_sl
CADJPY,2025-10-12 21:57:00+00:00,1,invalid_sl
CADJPY,2025-11-14 05:20:00+00:00,-1,invalid_sl
CADJPY,2025-11-19 06:50:00+00:00,-1,invalid_sl
CADJPY,2025-12-02 21:59:00+00:00,1,invalid_sl
CADJPY,2025-12-04 00:10:00+00:00,-1,position_open
CADJPY,2025-12-09 23:44:00+00:00,1,position_open
CADJPY,2025-12-10 00:05:00+00:00,-1,position_open
CADJPY,2025-12-10 01:14:00+00:00,-1,position_open
CADJPY,2025-12-10 06:30:00+00:00,1,position_open
CADJPY,2025-12-10 08:09:00+00:00,-1,position_open
CADJPY,2025-12-10 09:19:00+00:00,1,position_open
CADJPY,2025-12-10 13:42:00+00:00,-1,position_open
CADJPY,2025-12-17 17:45:00+00:00,1,position_open
CADJPY,2026-01-12 23:34:00+00:00,-1,position_open
CADJPY,2026-01-21 21:05:00+00:00,-1,invalid_sl
CADJPY,2026-01-26 12:57:00+00:00,1,position_open
CADJPY,2026-01-26 14:47:00+00:00,-1,position_open
CADJPY,2026-01-26 17:16:00+00:00,-1,position_open
CADJPY,2026-01-26 19:04:00+00:00,1,position_open
CADJPY,2026-01-26 20:03:00+00:00,-1,position_open
CADJPY,2026-01-26 21:52:00+00:00,1,position_open
CADJPY,2026-01-27 01:11:00+00:00,1,position_open
CADJPY,2026-01-27 03:54:00+00:00,1,position_open
CADJPY,2026-01-27 06:34:00+00:00,1,position_open
CADJPY,2026-01-27 06:53:00+00:00,-1,position_open
CADJPY,2026-01-27 07:40:00+00:00,1,position_open
CADJPY,2026-01-27 15:17:00+00:00,1,position_open
CADJPY,2026-01-27 18:54:00+00:00,-1,position_open
CADJPY,2026-01-28 00:03:00+00:00,-1,position_open
CADJPY,2026-01-28 00:17:00+00:00,1,position_open
CADJPY,2026-01-28 01:40:00+00:00,1,position_open
CADJPY,2026-01-28 05:59:00+00:00,1,position_open
CADJPY,2026-01-28 07:53:00+00:00,1,position_open
CADJPY,2026-01-28 12:57:00+00:00,1,position_open
CADJPY,2026-02-11 00:02:00+00:00,1,invalid_sl
CADJPY,2026-02-16 23:30:00+00:00,1,invalid_sl
CADJPY,2026-02-18 22:58:00+00:00,1,invalid_sl
CADJPY,2026-02-19 20:51:00+00:00,1,invalid_sl
CADJPY,2026-03-05 05:13:00+00:00,1,invalid_sl
CADJPY,2026-03-12 14:46:00+00:00,1,invalid_sl
CADJPY,2026-03-24 05:42:00+00:00,-1,invalid_sl
CADJPY,2026-03-24 20:09:00+00:00,1,invalid_sl
CADJPY,2026-04-13 22:00:00+00:00,-1,invalid_sl
CADJPY,2026-04-20 22:00:00+00:00,-1,invalid_sl
CADJPY,2026-04-21 20:09:00+00:00,1,invalid_sl
CADJPY,2026-05-01 12:06:00+00:00,1,position_open
CADJPY,2026-05-01 15:36:00+00:00,1,position_open
CADJPY,2026-05-03 21:38:00+00:00,-1,position_open
CADJPY,2026-05-04 00:33:00+00:00,1,position_open
CADJPY,2026-05-04 05:15:00+00:00,-1,position_open
CADJPY,2026-05-04 09:24:00+00:00,1,position_open
CADJPY,2026-05-04 13:22:00+00:00,-1,position_open
CADJPY,2026-05-04 15:43:00+00:00,1,position_open
CADJPY,2026-05-04 19:56:00+00:00,-1,position_open
CADJPY,2026-05-05 01:36:00+00:00,1,position_open
CADJPY,2026-05-05 05:40:00+00:00,-1,position_open
CADJPY,2026-05-05 06:22:00+00:00,1,position_open
CADJPY,2026-05-05 07:24:00+00:00,-1,position_open
CADJPY,2026-05-05 07:52:00+00:00,1,position_open
CADJPY,2026-05-14 00:05:00+00:00,1,position_open
CADJPY,2026-05-14 01:13:00+00:00,1,position_open
CADJPY,2026-05-31 23:44:00+00:00,1,invalid_sl
CADJPY,2026-06-05 12:30:00+00:00,-1,invalid_sl
CADJPY,2026-06-21 21:04:00+00:00,1,invalid_sl
CADJPY,2026-06-23 00:52:00+00:00,1,invalid_sl
CADJPY,2026-06-29 00:57:00+00:00,-1,invalid_sl
CADJPY,2026-06-30 03:26:00+00:00,1,invalid_sl
CHFJPY,2024-01-09 22:23:00+00:00,-1,invalid_sl
CHFJPY,2024-01-12 13:30:00+00:00,1,invalid_sl
CHFJPY,2024-01-17 23:46:00+00:00,1,position_open
CHFJPY,2024-01-18 03:43:00+00:00,1,invalid_sl
CHFJPY,2024-01-26 21:59:00+00:00,1,invalid_sl
CHFJPY,2024-02-01 00:09:00+00:00,1,position_open
CHFJPY,2024-02-05 21:43:00+00:00,-1,invalid_sl
CHFJPY,2024-02-06 21:59:00+00:00,1,invalid_sl
CHFJPY,2024-03-04 00:01:00+00:00,1,invalid_sl
CHFJPY,2024-03-21 23:00:00+00:00,-1,invalid_sl
CHFJPY,2024-04-12 15:06:00+00:00,1,invalid_sl
CHFJPY,2024-04-16 14:51:00+00:00,1,invalid_sl
CHFJPY,2024-04-19 07:29:00+00:00,1,invalid_sl
CHFJPY,2024-04-23 13:45:00+00:00,-1,invalid_sl
CHFJPY,2024-04-30 21:51:00+00:00,1,position_open
CHFJPY,2024-05-01 02:18:00+00:00,-1,position_open
CHFJPY,2024-05-01 03:08:00+00:00,1,position_open
CHFJPY,2024-05-01 04:51:00+00:00,-1,position_open
CHFJPY,2024-05-01 09:02:00+00:00,1,position_open
CHFJPY,2024-05-01 13:51:00+00:00,-1,position_open
CHFJPY,2024-05-01 16:39:00+00:00,-1,position_open
CHFJPY,2024-05-07 20:59:00+00:00,1,invalid_sl
CHFJPY,2024-05-28 18:40:00+00:00,-1,position_open
CHFJPY,2024-05-28 20:03:00+00:00,1,position_open
CHFJPY,2024-06-04 21:28:00+00:00,-1,invalid_sl
CHFJPY,2024-06-06 20:59:00+00:00,1,invalid_sl
CHFJPY,2024-06-18 22:00:00+00:00,-1,position_open
CHFJPY,2024-06-18 22:44:00+00:00,1,position_open
CHFJPY,2024-06-19 02:04:00+00:00,-1,position_open
CHFJPY,2024-06-19 21:29:00+00:00,-1,invalid_sl
CHFJPY,2024-06-24 21:57:00+00:00,1,position_open
CHFJPY,2024-06-28 08:08:00+00:00,-1,position_open
CHFJPY,2024-07-09 01:40:00+00:00,1,invalid_sl
CHFJPY,2024-07-10 20:55:00+00:00,-1,invalid_sl
CHFJPY,2024-07-11 22:45:00+00:00,1,position_open
CHFJPY,2024-07-14 21:04:00+00:00,-1,invalid_sl
CHFJPY,2024-07-14 23:05:00+00:00,1,invalid_sl
CHFJPY,2024-08-07 19:46:00+00:00,-1,invalid_sl
CHFJPY,2024-08-13 22:30:00+00:00,-1,position_open
CHFJPY,2024-08-13 23:27:00+00:00,1,position_open
CHFJPY,2024-08-14 22:38:00+00:00,-1,invalid_sl
CHFJPY,2024-08-15 00:50:00+00:00,1,invalid_sl
CHFJPY,2024-08-22 23:21:00+00:00,-1,position_open
CHFJPY,2024-08-23 00:18:00+00:00,1,position_open
CHFJPY,2024-08-23 02:07:00+00:00,-1,position_open
CHFJPY,2024-09-02 20:56:00+00:00,-1,position_open
CHFJPY,2024-09-06 08:33:00+00:00,1,invalid_sl
CHFJPY,2024-09-12 15:56:00+00:00,1,position_open
CHFJPY,2024-09-17 11:00:00+00:00,-1,invalid_sl
CHFJPY,2024-09-19 12:30:00+00:00,-1,invalid_sl
CHFJPY,2024-09-23 22:23:00+00:00,1,position_open
CHFJPY,2024-09-30 09:23:00+00:00,1,invalid_sl
CHFJPY,2024-10-10 12:29:00+00:00,1,invalid_sl
CHFJPY,2024-10-15 00:22:00+00:00,-1,position_open
CHFJPY,2024-10-15 01:11:00+00:00,-1,position_open
CHFJPY,2024-10-15 03:17:00+00:00,-1,position_open
CHFJPY,2024-10-15 17:15:00+00:00,-1,invalid_sl
CHFJPY,2024-10-17 23:27:00+00:00,1,position_open
CHFJPY,2024-10-18 00:34:00+00:00,-1,position_open
CHFJPY,2024-10-20 22:49:00+00:00,1,position_open
CHFJPY,2024-10-30 08:08:00+00:00,-1,invalid_sl
CHFJPY,2024-11-01 20:59:00+00:00,1,invalid_sl
CHFJPY,2024-11-04 03:24:00+00:00,-1,position_open
CHFJPY,2024-11-04 05:26:00+00:00,1,position_open
CHFJPY,2024-11-08 15:30:00+00:00,-1,invalid_sl
CHFJPY,2024-11-13 13:01:00+00:00,1,invalid_sl
CHFJPY,2024-11-18 23:00:00+00:00,-1,invalid_sl
CHFJPY,2024-11-22 02:32:00+00:00,1,invalid_sl
CHFJPY,2024-12-02 23:00:00+00:00,-1,invalid_sl
CHFJPY,2024-12-05 23:13:00+00:00,1,position_open
CHFJPY,2024-12-06 00:55:00+00:00,-1,position_open
CHFJPY,2024-12-15 23:00:00+00:00,-1,invalid_sl
CHFJPY,2024-12-23 23:24:00+00:00,1,position_open
CHFJPY,2024-12-24 13:22:00+00:00,-1,invalid_sl
CHFJPY,2024-12-30 23:47:00+00:00,1,position_open
CHFJPY,2024-12-31 01:10:00+00:00,-1,position_open
CHFJPY,2024-12-31 09:41:00+00:00,1,position_open
CHFJPY,2024-12-31 12:56:00+00:00,1,position_open
CHFJPY,2024-12-31 15:43:00+00:00,1,position_open
CHFJPY,2024-12-31 19:06:00+00:00,-1,position_open
CHFJPY,2024-12-31 20:37:00+00:00,1,position_open
CHFJPY,2025-01-01 22:20:00+00:00,-1,position_open
CHFJPY,2025-01-02 00:11:00+00:00,1,position_open
CHFJPY,2025-01-02 07:08:00+00:00,-1,position_open
CHFJPY,2025-01-02 11:05:00+00:00,-1,position_open
CHFJPY,2025-01-16 00:33:00+00:00,1,position_open
CHFJPY,2025-01-23 01:52:00+00:00,1,position_open
CHFJPY,2025-01-31 20:06:00+00:00,1,position_open
CHFJPY,2025-02-04 23:30:00+00:00,1,position_open
CHFJPY,2025-02-17 22:04:00+00:00,1,invalid_sl
CHFJPY,2025-03-18 23:03:00+00:00,1,position_open
CHFJPY,2025-03-19 04:12:00+00:00,-1,position_open
CHFJPY,2025-03-19 04:53:00+00:00,1,position_open
CHFJPY,2025-03-26 21:04:00+00:00,1,invalid_sl
CHFJPY,2025-03-28 14:30:00+00:00,-1,invalid_sl
CHFJPY,2025-04-01 21:51:00+00:00,1,invalid_sl
CHFJPY,2025-04-02 21:38:00+00:00,-1,invalid_sl
CHFJPY,2025-04-07 14:56:00+00:00,1,position_open
CHFJPY,2025-04-14 23:42:00+00:00,-1,position_open
CHFJPY,2025-04-15 07:49:00+00:00,1,position_open
CHFJPY,2025-04-15 09:45:00+00:00,-1,position_open
CHFJPY,2025-04-15 12:42:00+00:00,-1,invalid_sl
CHFJPY,2025-04-18 10:57:00+00:00,1,invalid_sl
CHFJPY,2025-04-22 20:09:00+00:00,1,position_open
CHFJPY,2025-04-24 07:37:00+00:00,1,invalid_sl
CHFJPY,2025-05-02 11:37:00+00:00,-1,position_open
CHFJPY,2025-05-06 05:47:00+00:00,1,position_open
CHFJPY,2025-05-15 22:36:00+00:00,1,position_open
CHFJPY,2025-05-22 22:16:00+00:00,-1,position_open
CHFJPY,2025-05-23 01:08:00+00:00,1,position_open
CHFJPY,2025-05-23 02:30:00+00:00,-1,position_open
CHFJPY,2025-05-23 03:25:00+00:00,-1,position_open
CHFJPY,2025-05-23 11:02:00+00:00,-1,position_open
CHFJPY,2025-05-28 03:35:00+00:00,1,invalid_sl
CHFJPY,2025-05-29 16:39:00+00:00,-1,position_open
CHFJPY,2025-05-29 18:29:00+00:00,1,position_open
CHFJPY,2025-05-29 19:59:00+00:00,-1,position_open
CHFJPY,2025-05-29 20:55:00+00:00,1,position_open
CHFJPY,2025-06-05 22:57:00+00:00,1,position_open
CHFJPY,2025-06-05 23:26:00+00:00,-1,position_open
CHFJPY,2025-06-06 00:11:00+00:00,1,position_open
CHFJPY,2025-06-16 09:30:00+00:00,1,invalid_sl
CHFJPY,2025-06-24 09:43:00+00:00,1,invalid_sl
CHFJPY,2025-06-24 21:04:00+00:00,1,invalid_sl
CHFJPY,2025-06-26 23:30:00+00:00,-1,invalid_sl
CHFJPY,2025-07-02 07:37:00+00:00,1,invalid_sl
CHFJPY,2025-07-03 20:30:00+00:00,-1,position_open
CHFJPY,2025-07-04 19:55:00+00:00,-1,invalid_sl
CHFJPY,2025-07-14 03:50:00+00:00,1,invalid_sl
CHFJPY,2025-07-21 22:01:00+00:00,-1,invalid_sl
CHFJPY,2025-07-29 21:30:00+00:00,-1,invalid_sl
CHFJPY,2025-08-06 16:46:00+00:00,1,invalid_sl
CHFJPY,2025-08-06 21:55:00+00:00,1,invalid_sl
CHFJPY,2025-08-07 16:24:00+00:00,1,position_open
CHFJPY,2025-08-17 21:12:00+00:00,-1,invalid_sl
CHFJPY,2025-08-19 05:08:00+00:00,-1,position_open
CHFJPY,2025-08-22 20:05:00+00:00,1,position_open
CHFJPY,2025-08-26 23:09:00+00:00,1,position_open
CHFJPY,2025-08-27 01:11:00+00:00,1,position_open
CHFJPY,2025-08-28 23:32:00+00:00,-1,position_open
CHFJPY,2025-08-29 04:19:00+00:00,-1,position_open
CHFJPY,2025-08-29 06:05:00+00:00,1,position_open
CHFJPY,2025-09-03 23:22:00+00:00,-1,position_open
CHFJPY,2025-09-03 23:49:00+00:00,-1,position_open
CHFJPY,2025-09-08 23:01:00+00:00,-1,position_open
CHFJPY,2025-09-09 00:37:00+00:00,-1,position_open
CHFJPY,2025-09-09 01:43:00+00:00,1,position_open
CHFJPY,2025-09-09 04:36:00+00:00,-1,position_open
CHFJPY,2025-09-11 22:00:00+00:00,-1,position_open
CHFJPY,2025-09-11 23:10:00+00:00,1,position_open
CHFJPY,2025-09-16 22:00:00+00:00,-1,invalid_sl
CHFJPY,2025-09-18 22:29:00+00:00,-1,position_open
CHFJPY,2025-09-18 23:24:00+00:00,1,position_open
CHFJPY,2025-09-19 02:32:00+00:00,-1,position_open
CHFJPY,2025-09-22 22:47:00+00:00,1,position_open
CHFJPY,2025-09-23 05:10:00+00:00,-1,position_open
CHFJPY,2025-09-23 12:00:00+00:00,1,position_open
CHFJPY,2025-09-23 14:47:00+00:00,-1,position_open
CHFJPY,2025-09-23 16:23:00+00:00,1,position_open
CHFJPY,2025-09-23 18:31:00+00:00,-1,position_open
CHFJPY,2025-09-23 20:18:00+00:00,1,position_open
CHFJPY,2025-09-23 21:23:00+00:00,-1,position_open
CHFJPY,2025-09-23 23:43:00+00:00,1,position_open
CHFJPY,2025-09-24 00:58:00+00:00,1,position_open
CHFJPY,2025-09-24 18:11:00+00:00,-1,position_open
CHFJPY,2025-09-24 21:55:00+00:00,1,invalid_sl
CHFJPY,2025-09-28 23:16:00+00:00,1,position_open
CHFJPY,2025-09-29 00:13:00+00:00,-1,position_open
CHFJPY,2025-09-30 00:40:00+00:00,1,position_open
CHFJPY,2025-10-01 00:14:00+00:00,1,position_open
CHFJPY,2025-10-06 12:00:00+00:00,1,invalid_sl
CHFJPY,2025-10-13 22:50:00+00:00,1,position_open
CHFJPY,2025-10-16 19:26:00+00:00,1,invalid_sl
CHFJPY,2025-10-29 20:30:00+00:00,1,invalid_sl
CHFJPY,2025-10-30 20:59:00+00:00,1,invalid_sl
CHFJPY,2025-11-03 04:53:00+00:00,1,position_open
CHFJPY,2025-11-12 18:56:00+00:00,-1,position_open
CHFJPY,2025-12-07 23:57:00+00:00,1,position_open
CHFJPY,2025-12-08 00:44:00+00:00,-1,position_open
CHFJPY,2025-12-08 04:00:00+00:00,1,position_open
CHFJPY,2025-12-10 01:13:00+00:00,-1,position_open
CHFJPY,2025-12-10 06:30:00+00:00,1,position_open
CHFJPY,2025-12-11 22:30:00+00:00,-1,invalid_sl
CHFJPY,2025-12-25 05:50:00+00:00,1,invalid_sl
CHFJPY,2025-12-29 23:03:00+00:00,-1,position_open
CHFJPY,2025-12-29 23:55:00+00:00,1,position_open
CHFJPY,2026-01-02 12:21:00+00:00,1,position_open
CHFJPY,2026-01-13 23:08:00+00:00,-1,position_open
CHFJPY,2026-01-13 23:47:00+00:00,1,position_open
CHFJPY,2026-01-14 00:39:00+00:00,-1,position_open
CHFJPY,2026-01-16 06:06:00+00:00,1,position_open
CHFJPY,2026-01-19 23:00:00+00:00,-1,invalid_sl
CHFJPY,2026-01-27 12:42:00+00:00,1,position_open
CHFJPY,2026-02-19 23:00:00+00:00,-1,invalid_sl
CHFJPY,2026-02-24 07:05:00+00:00,-1,invalid_sl
CHFJPY,2026-02-25 00:17:00+00:00,1,position_open
CHFJPY,2026-02-25 01:15:00+00:00,-1,position_open
CHFJPY,2026-02-25 02:24:00+00:00,-1,position_open
CHFJPY,2026-03-02 23:45:00+00:00,-1,position_open
CHFJPY,2026-03-19 04:21:00+00:00,-1,invalid_sl
CHFJPY,2026-04-07 22:00:00+00:00,-1,invalid_sl
CHFJPY,2026-04-20 22:00:00+00:00,-1,invalid_sl
CHFJPY,2026-04-24 16:10:00+00:00,1,invalid_sl
CHFJPY,2026-04-27 01:58:00+00:00,-1,position_open
CHFJPY,2026-04-27 02:22:00+00:00,1,position_open
CHFJPY,2026-04-27 03:22:00+00:00,1,position_open
CHFJPY,2026-04-27 04:12:00+00:00,-1,position_open
CHFJPY,2026-04-27 05:51:00+00:00,1,position_open
CHFJPY,2026-04-27 06:48:00+00:00,-1,position_open
CHFJPY,2026-04-27 09:00:00+00:00,1,position_open
CHFJPY,2026-04-27 11:17:00+00:00,-1,position_open
CHFJPY,2026-04-27 13:21:00+00:00,1,position_open
CHFJPY,2026-04-27 17:22:00+00:00,-1,position_open
CHFJPY,2026-04-27 21:55:00+00:00,1,position_open
CHFJPY,2026-04-28 02:01:00+00:00,-1,position_open
CHFJPY,2026-05-04 05:15:00+00:00,-1,invalid_sl
CHFJPY,2026-05-06 22:44:00+00:00,1,position_open
CHFJPY,2026-05-11 00:54:00+00:00,1,invalid_sl
CHFJPY,2026-05-12 22:00:00+00:00,-1,invalid_sl
CHFJPY,2026-05-14 13:44:00+00:00,1,invalid_sl
CHFJPY,2026-05-14 17:58:00+00:00,1,position_open
CHFJPY,2026-05-14 18:47:00+00:00,-1,position_open
CHFJPY,2026-05-14 19:38:00+00:00,1,position_open
CHFJPY,2026-05-14 21:39:00+00:00,-1,position_open
CHFJPY,2026-05-14 22:17:00+00:00,1,position_open
CHFJPY,2026-05-15 00:00:00+00:00,-1,position_open
CHFJPY,2026-05-15 07:02:00+00:00,-1,position_open
CHFJPY,2026-05-15 10:58:00+00:00,1,position_open
CHFJPY,2026-05-15 12:32:00+00:00,-1,position_open
CHFJPY,2026-05-15 14:37:00+00:00,1,position_open
CHFJPY,2026-05-15 15:57:00+00:00,-1,position_open
CHFJPY,2026-05-15 17:28:00+00:00,1,position_open
CHFJPY,2026-05-15 19:20:00+00:00,-1,position_open
CHFJPY,2026-05-15 20:11:00+00:00,1,position_open
CHFJPY,2026-05-17 23:20:00+00:00,1,position_open
CHFJPY,2026-05-18 22:00:00+00:00,-1,invalid_sl
CHFJPY,2026-05-25 22:00:00+00:00,-1,invalid_sl
CHFJPY,2026-06-02 23:02:00+00:00,1,position_open
CHFJPY,2026-06-03 00:05:00+00:00,-1,position_open
CHFJPY,2026-06-12 18:11:00+00:00,-1,invalid_sl
CHFJPY,2026-06-14 23:01:00+00:00,1,invalid_sl
CHFJPY,2026-06-21 21:40:00+00:00,-1,invalid_sl
CHFJPY,2026-06-23 20:59:00+00:00,1,invalid_sl
CHFJPY,2026-06-23 22:00:00+00:00,-1,invalid_sl
CHFJPY,2026-06-29 22:22:00+00:00,1,position_open
CHFJPY,2026-06-30 00:02:00+00:00,-1,position_open
CHFJPY,2026-06-30 03:26:00+00:00,1,invalid_sl
CHFJPY,2026-06-30 23:35:00+00:00,-1,position_open
EURGBP,2024-01-07 23:00:00+00:00,1,invalid_sl
EURGBP,2024-01-15 19:00:00+00:00,-1,invalid_sl
EURGBP,2024-01-17 00:52:00+00:00,-1,position_open
EURGBP,2024-01-23 04:27:00+00:00,1,position_open
EURGBP,2024-01-23 06:38:00+00:00,-1,position_open
EURGBP,2024-01-23 07:27:00+00:00,1,position_open
EURGBP,2024-01-23 08:47:00+00:00,-1,position_open
EURGBP,2024-01-25 23:37:00+00:00,-1,position_open
EURGBP,2024-01-26 00:03:00+00:00,1,position_open
EURGBP,2024-01-26 00:43:00+00:00,-1,position_open
EURGBP,2024-01-26 01:52:00+00:00,-1,position_open
EURGBP,2024-01-26 05:51:00+00:00,1,position_open
EURGBP,2024-01-29 21:54:00+00:00,1,invalid_sl
EURGBP,2024-01-31 00:54:00+00:00,1,invalid_sl
EURGBP,2024-02-11 23:31:00+00:00,1,invalid_sl
EURGBP,2024-02-27 10:57:00+00:00,-1,position_open
EURGBP,2024-02-28 08:49:00+00:00,1,invalid_sl
